movie_name,genres,percentage_ROI_gross_budget,gross,budget,opening_weekend_boxoffice,average_rating,number_vote,primary_name,primary_profession,release_date,release_year,runtime_minutes,distributor,max_theatre_count
the disaster artist,"biography,comedy,drama",211.21,21120616.0,10000000.0,1211345.0,7.300000000000001,56816.0,Greg Sestero,"actor,producer,writer",2017-12-01 00:00:00,2017,104.0,A24,"1,010"
"i, tonya","biography,comedy,drama",272.86,30014534.0,11000000.0,264155.0,7.5,72286.0,Steven Rogers,"writer,producer",2017-12-08 00:00:00,2017,120.0,Neon,"1,450"
just getting started,"action,comedy",27.59,6069605.0,22000000.0,3201459.0,4.65,2461.0,Ron Shelton,"writer,director,producer",2017-12-08 00:00:00,2017,91.0,Broad Gre…,"2,161"
ferdinand,"adventure,animation,comedy",76.05,84410380.0,111000000.0,13401586.0,6.9,20827.0,Robert L. Baird,"writer,producer,miscellaneous",2017-12-15 00:00:00,2017,108.0,20th Cent…,"3,630"
the greatest showman,"biography,drama,musical",207.55,174340174.0,84000000.0,8805843.0,7.8,102430.0,Jenny Bicks,"producer,writer,miscellaneous",2017-12-20 00:00:00,2017,105.0,20th Cent…,"3,342"
jumanji: welcome to the jungle,"action,adventure,comedy",449.45,404508916.0,90000000.0,36169328.0,6.85,124974.0,Scott Rosenberg,"producer,writer,actor",2017-12-20 00:00:00,2017,119.0,Sony Pict…,"3,849"
the post,"biography,drama,history",163.81,81903458.0,50000000.0,526011.0,7.1,55261.0,Josh Singer,"producer,writer,miscellaneous",2017-12-22 00:00:00,2017,116.0,20th Cent…,"2,851"
pitch perfect 3,"comedy,music",233.11,104897530.0,45000000.0,19928525.0,6.15,23505.0,Kay Cannon,"producer,writer,miscellaneous",2017-12-22 00:00:00,2017,93.0,Universal,"3,468"
father figures,"adventure,comedy,drama",70.0,17501244.0,25000000.0,3287451.0,5.65,7325.0,Justin Malen,"writer,location_management",2017-12-22 00:00:00,2017,113.0,Warner Bros.,"2,902"
downsizing,"drama,sci-fi",35.96,24449754.0,68000000.0,4954287.0,5.4,38351.0,Alexander Payne,"producer,director,writer",2017-12-22 00:00:00,2017,135.0,Paramount…,"2,668"
insidious: the last key,"horror,mystery,thriller",677.45,67745330.0,10000000.0,29581355.0,5.9,21730.0,Leigh Whannell,"actor,writer,producer",2018-01-05 00:00:00,2018,103.0,Universal,"3,150"
the commuter,"action,mystery,thriller",90.86,36343858.0,40000000.0,13701452.0,6.25,42754.0,Ryan Engle,"writer,director,producer",2018-01-12 00:00:00,2018,105.0,Lionsgate,"2,892"
proud mary,"action,crime,drama",69.56,20868638.0,30000000.0,9959053.0,5.2,3532.0,Steve Antin,"actor,writer,producer",2018-01-12 00:00:00,2018,89.0,Sony Pict…,"2,125"
den of thieves,"action,crime,drama",149.83,44947622.0,30000000.0,15206108.0,6.8,35446.0,Christian Gudegast,"writer,director,producer",2018-01-19 00:00:00,2018,140.0,STX Enter…,"2,432"
12 strong,"action,drama,history",130.91,45819713.0,35000000.0,15815025.0,6.1,25733.0,Peter Craig,"writer,actor,producer",2018-01-19 00:00:00,2018,130.0,Warner Bros.,"3,018"
maze runner: the death cure,"action,sci-fi,thriller",95.14,58032443.0,61000000.0,24167011.0,6.6,47590.0,T.S. Nowlin,"writer,producer",2018-01-26 00:00:00,2018,143.0,20th Cent…,"3,793"
forever my girl,"drama,music,romance",467.89,16376066.0,3500000.0,4245630.0,7.050000000000001,5361.0,Bethany Ashton Wolf,"writer,director,actress",2018-01-26 00:00:00,2018,108.0,Roadside …,"1,427"
winchester,"biography,drama,fantasy",716.91,25091816.0,3500000.0,9307626.0,5.550000000000001,12617.0,Tom Vaughan,"producer,writer,actor",2018-02-02 00:00:00,2018,99.0,CBS Films,"2,480"
bilal: a new breed of hero,"action,adventure,animation",1.64,490973.0,30000000.0,309951.0,7.4,8454.0,Alexander Kronemer,"producer,writer,director",2018-02-02 00:00:00,2015,105.0,Vertical …,300
fifty shades freed,"drama,romance,thriller",182.56,100407760.0,55000000.0,38560195.0,5.3,23714.0,Niall Leonard,"writer,director,miscellaneous",2018-02-09 00:00:00,2018,105.0,Universal,"3,768"
peter rabbit,"adventure,animation,comedy",230.47,115234093.0,50000000.0,25010928.0,6.55,14279.0,Will Gluck,"producer,writer,miscellaneous",2018-02-09 00:00:00,2018,95.0,Sony Pict…,"3,725"
the 15:17 to paris,"biography,drama,thriller",120.92,36276286.0,30000000.0,12554286.0,5.25,11339.0,Dorothy Blyskal,"miscellaneous,writer,actress",2018-02-09 00:00:00,2018,94.0,Warner Bros.,"3,042"
early man,"adventure,animation,comedy",16.54,8267544.0,50000000.0,3190525.0,6.0,8110.0,Mark Burton,"writer,miscellaneous,producer",2018-02-16 00:00:00,2018,89.0,Lionsgate,"2,494"
annihilation,"adventure,drama,horror",59.51,32732301.0,55000000.0,11071584.0,6.6,116564.0,Alex Garland,"writer,producer,director",2018-02-23 00:00:00,2018,115.0,Paramount…,"2,112"
game night,"action,comedy,crime",186.97,69179066.0,37000000.0,17005332.0,6.95,83017.0,Mark Perez,"writer,producer,director",2018-02-23 00:00:00,2018,100.0,Warner Bros.,"3,502"
red sparrow,"action,drama,thriller",67.93,46874505.0,69000000.0,16853422.0,6.55,70072.0,Justin Haythe,"writer,producer",2018-03-02 00:00:00,2018,140.0,20th Cent…,"3,064"
death wish,"action,crime,drama",113.39,34017028.0,30000000.0,13010267.0,6.15,25743.0,Joe Carnahan,"producer,writer,director",2018-03-02 00:00:00,2018,107.0,MGM,"2,882"
thoroughbreds,"comedy,crime,drama",61.45,3072605.0,5000000.0,1224430.0,6.5,12748.0,Cory Finley,"writer,director",2018-03-09 00:00:00,2017,92.0,Focus Fea…,564
the hurricane heist,"action,adventure,crime",15.29,6115824.0,40000000.0,3024399.0,5.25,7901.0,Carlos Davis,"writer,producer",2018-03-09 00:00:00,2018,103.0,Entertain…,"2,402"
the strangers: prey at night,horror,488.63,24431472.0,5000000.0,10402271.0,5.300000000000001,11117.0,Bryan Bertino,"writer,producer,director",2018-03-09 00:00:00,2018,85.0,Aviron Pi…,"2,464"
a wrinkle in time,"adventure,family,fantasy",97.55,100478608.0,103000000.0,33123609.0,4.6,17980.0,Madeleine L'Engle,writer,2018-03-09 00:00:00,2018,109.0,Walt Disney,"3,980"
tomb raider,"action,adventure,fantasy",64.72,58250803.0,90000000.0,23633317.0,6.3,83935.0,Susan O'Connor,writer,2018-03-16 00:00:00,2018,119.0,Warner Bros.,"3,854"
"love, simon","comedy,drama,romance",408.26,40826341.0,10000000.0,11756244.0,7.8999999999999995,42370.0,Elizabeth Berger,"producer,writer",2018-03-16 00:00:00,2018,110.0,20th Cent…,"2,434"
i can only imagine,"biography,drama,family",1192.61,83482352.0,7000000.0,17108914.0,7.5,5797.0,Jon Erwin,"director,producer,writer",2018-03-16 00:00:00,2018,110.0,Roadside …,"2,894"
pacific rim: uprising,"action,adventure,sci-fi",38.63,59874525.0,155000000.0,28116535.0,5.75,45837.0,Steven S. DeKnight,"producer,writer,director",2018-03-23 00:00:00,2018,111.0,Universal,"3,708"
unsane,"drama,horror,mystery",512.67,7690044.0,1500000.0,3762145.0,6.300000000000001,16358.0,James Greer,"writer,director,cinematographer",2018-03-23 00:00:00,2018,98.0,Bleecker …,"2,023"
sherlock gnomes,"adventure,animation,comedy",73.29,43242871.0,59000000.0,10604774.0,5.25,4186.0,Kelly Asbury,"art_department,animation_department,director",2018-03-23 00:00:00,2018,86.0,Paramount…,"3,662"
"paul, apostle of christ","adventure,biography,drama",350.96,17547999.0,5000000.0,5172585.0,6.9,2880.0,Andrew Hyatt,"miscellaneous,director,writer",2018-03-28 00:00:00,2018,108.0,Sony Pict…,"1,746"
ready player one,"action,adventure,sci-fi",91.79,137690172.0,150000000.0,41769050.0,7.55,154340.0,Zak Penn,"writer,producer,actor",2018-03-29 00:00:00,2018,140.0,Warner Bros.,"4,234"
acrimony,"drama,romance,thriller",217.75,43549096.0,20000000.0,17170707.0,6.15,3152.0,Tyler Perry,"writer,director,producer",2018-03-30 00:00:00,2018,120.0,Lionsgate,"2,006"
a quiet place,"drama,horror,sci-fi",1106.03,188024361.0,17000000.0,50203562.0,7.449999999999999,155439.0,John Krasinski,"actor,producer,soundtrack",2018-04-06 00:00:00,2018,90.0,Paramount…,"3,808"
blockers,comedy,287.2,60311495.0,21000000.0,20556350.0,6.15,29055.0,Jim Kehoe,"writer,producer,director",2018-04-06 00:00:00,2018,102.0,Universal,"3,418"
rampage,"action,adventure,sci-fi",84.19,101028233.0,120000000.0,35753093.0,6.15,59533.0,Carlton Cuse,"writer,producer,actor",2018-04-13 00:00:00,2018,107.0,Warner Bros.,"4,115"
i feel pretty,"comedy,romance",152.49,48795601.0,32000000.0,16030218.0,5.9,20512.0,Abby Kohn,"writer,producer,director",2018-04-20 00:00:00,2018,110.0,STX Enter…,"3,440"
avengers: infinity war,"action,adventure,sci-fi",226.27,678815482.0,300000000.0,257698183.0,8.4,342437.0,Keith Giffen,"writer,animation_department,art_department",2018-04-27 00:00:00,2018,149.0,Walt Disney,"4,474"
overboard,"comedy,romance",419.3,50316123.0,12000000.0,14711101.0,6.1,13071.0,Leslie Dixon,"producer,writer",2018-05-04 00:00:00,2018,112.0,Lionsgate,"2,006"
deadpool 2,"action,adventure,comedy",295.08,324591735.0,110000000.0,125507153.0,7.65,200254.0,Ryan Reynolds,"actor,producer,soundtrack",2018-05-10 00:00:00,2018,119.0,20th Cent…,"4,349"
life of the party,comedy,176.87,53059911.0,30000000.0,17886075.0,5.85,13095.0,Melissa McCarthy,"actress,producer,soundtrack",2018-05-11 00:00:00,2018,105.0,Warner Bros.,"3,656"
higher power,"action,sci-fi,thriller",0.11,528.0,500000.0,299.0,5.1,1097.0,Julia Fair,"writer,miscellaneous,actress",2018-05-11 00:00:00,2018,93.0,Magnet Pi…,3
first reformed,"drama,mystery,thriller",98.52,3448256.0,3500000.0,97562.0,7.0,16994.0,Paul Schrader,"writer,director,soundtrack",2018-05-18 00:00:00,2017,113.0,A24,334
solo: a star wars story,"action,adventure,fantasy",77.73,213767512.0,275000000.0,84420489.0,6.8,115040.0,George Lucas,"writer,producer,director",2018-05-25 00:00:00,2018,135.0,Walt Disney,"4,381"
upgrade,"action,sci-fi,thriller",399.24,11977130.0,3000000.0,4670905.0,7.5,53152.0,Leigh Whannell,"actor,writer,producer",2018-06-01 00:00:00,2018,100.0,BH Tilt,"1,458"
action point,comedy,26.63,5059608.0,19000000.0,2390164.0,5.1,3396.0,Derek Freda,"producer,miscellaneous,production_manager",2018-06-01 00:00:00,2018,85.0,Paramount…,"2,032"
hereditary,"drama,horror,mystery",440.69,44069456.0,10000000.0,13575173.0,7.15,77031.0,Ari Aster,"director,writer,actor",2018-06-08 00:00:00,2018,127.0,A24,"2,998"
hotel artemis,"action,drama,sci-fi",44.72,6708137.0,15000000.0,3232790.0,6.0,15528.0,Drew Pearce,"producer,writer,miscellaneous",2018-06-08 00:00:00,2018,94.0,Global Road,"2,407"
hearts beat loud,"comedy,drama,music",119.31,2386254.0,2000000.0,74524.0,7.15,3315.0,Brett Haley,"director,writer,editor",2018-06-08 00:00:00,2018,97.0,Gunpowder…,170
superfly,"action,crime,thriller",128.36,20537137.0,16000000.0,6870740.0,5.75,2441.0,Alex Tse,"writer,producer,actor",2018-06-13 00:00:00,2018,116.0,Sony Pict…,"2,220"
incredibles 2,"action,adventure,animation",304.29,608581744.0,200000000.0,182687905.0,7.65,104932.0,Brad Bird,"miscellaneous,writer,director",2018-06-15 00:00:00,2018,118.0,Walt Disney,"4,413"
gotti,"biography,crime,drama",42.86,4286367.0,10000000.0,1719902.0,5.0,5294.0,Lem Dobbs,"writer,producer,miscellaneous",2018-06-15 00:00:00,2018,112.0,Vertical …,503
jurassic world: fallen kingdom,"action,adventure,sci-fi",245.72,417719760.0,170000000.0,148024610.0,6.35,112560.0,Michael Crichton,"writer,producer,director",2018-06-22 00:00:00,2018,128.0,Universal,"4,485"
sicario: day of the soldado,"action,crime,drama",143.05,50065850.0,35000000.0,19007566.0,6.9,48483.0,Taylor Sheridan,"actor,writer,director",2018-06-29 00:00:00,2018,122.0,Sony Pict…,"3,055"
uncle drew,"comedy,sport",235.94,42469946.0,18000000.0,15242781.0,6.1,4979.0,Jay Longino,"writer,editor,editorial_department",2018-06-29 00:00:00,2018,103.0,Lionsgate,"2,742"
hotel transylvania 3: summer vacation,"adventure,animation,comedy",257.69,167500092.0,65000000.0,44076225.0,6.55,21986.0,Michael McCullers,"writer,director,producer",2018-06-30 00:00:00,2018,97.0,Sony Pict…,"4,267"
the first purge,"action,horror,sci-fi",534.53,69488745.0,13000000.0,17374280.0,5.449999999999999,21793.0,James DeMonaco,"writer,producer,director",2018-07-04 00:00:00,2018,98.0,Universal,"3,038"
ant-man and the wasp,"action,adventure,comedy",166.65,216648740.0,130000000.0,75812205.0,7.05,125157.0,Jack Kirby,"writer,animation_department,miscellaneous",2018-07-06 00:00:00,2018,118.0,Walt Disney,"4,206"
sorry to bother you,"comedy,fantasy,sci-fi",546.66,17493096.0,3200000.0,727266.0,6.95,20385.0,Boots Riley,"soundtrack,actor,director",2018-07-06 00:00:00,2018,111.0,Annapurna…,"1,050"
skyscraper,"action,adventure,thriller",54.74,68420120.0,125000000.0,24905015.0,5.949999999999999,41685.0,Rawson Marshall Thurber,"director,writer,producer",2018-07-13 00:00:00,2018,102.0,Universal,"3,822"
eighth grade,"comedy,drama",676.99,13539710.0,2000000.0,263797.0,7.45,21887.0,Bo Burnham,"actor,writer,soundtrack",2018-07-13 00:00:00,2018,93.0,A24,"1,084"
the equalizer 2,"action,crime,thriller",132.58,102084362.0,77000000.0,36011640.0,6.550000000000001,50026.0,Michael Sloan,"writer,producer,miscellaneous",2018-07-20 00:00:00,2018,121.0,Sony Pict…,"3,388"
unfriended: dark web,"crime,horror,mystery",886.67,8866745.0,1000000.0,3653035.0,6.0,7093.0,Stephen Susco,"writer,producer,director",2018-07-20 00:00:00,2018,92.0,OTL Relea…,"1,547"
teen titans go! to the movies,"action,animation,comedy",297.9,29790236.0,10000000.0,10411189.0,6.9,6414.0,Bob Kane,"writer,miscellaneous,art_department",2018-07-27 00:00:00,2018,84.0,Warner Bros.,"3,188"
blackkklansman,"biography,crime,drama",328.5,49275340.0,15000000.0,10845330.0,7.55,76071.0,Spike Lee,"director,producer,writer",2018-07-30 00:00:00,2018,135.0,Focus Fea…,"1,914"
the darkest minds,"action,adventure,drama",37.34,12695691.0,34000000.0,5842609.0,6.25,11249.0,Chad Hodge,"writer,producer,miscellaneous",2018-08-03 00:00:00,2018,104.0,20th Cent…,"3,127"
christopher robin,"adventure,animation,comedy",132.29,99215042.0,75000000.0,24585139.0,7.35,27008.0,Greg Brooker,"writer,director,actor",2018-08-03 00:00:00,2018,104.0,Walt Disney,"3,602"
3,"comedy,drama,romance",0.83,59774.0,7200000.0,9821.0,6.35,2362.0,Tom Tykwer,"composer,writer,director",2018-08-07 00:00:00,2010,119.0,Strand Re…,6
the meg,"action,horror,sci-fi",81.71,145443742.0,178000000.0,45402195.0,5.800000000000001,58469.0,Steve Alten,"writer,miscellaneous",2018-08-10 00:00:00,2018,113.0,Warner Bros.,"4,118"
slender man,"horror,mystery,thriller",305.65,30564825.0,10000000.0,11371866.0,3.6,10181.0,David Birke,writer,2018-08-10 00:00:00,2018,93.0,Sony Pict…,"2,358"
crazy rich asians,"comedy,romance",581.78,174532921.0,30000000.0,26510140.0,7.05,49056.0,Adele Lim,"producer,miscellaneous,writer",2018-08-15 00:00:00,2018,120.0,Warner Bros.,"3,865"
mile 22,"action,adventure,thriller",103.17,36108758.0,35000000.0,13710825.0,6.05,24391.0,Graham Roland,"producer,writer,miscellaneous",2018-08-17 00:00:00,2018,94.0,STX Enter…,"3,520"
kin,"drama,music",19.06,5718096.0,30000000.0,3035618.0,7.4,167.0,Rachel Lambert,"director,actress,writer",2018-08-31 00:00:00,2012,45.0,Lionsgate,"2,141"
peppermint,"action,crime,drama",141.67,35418723.0,25000000.0,13423255.0,6.5,18285.0,Chad St. John,"writer,director,producer",2018-09-07 00:00:00,2018,101.0,STX Enter…,"2,980"
fahrenheit 11/9,documentary,127.05,6352306.0,5000000.0,3008563.0,6.9,5885.0,Michael Moore,"director,producer,writer",2018-09-10 00:00:00,2018,128.0,Briarclif…,"1,719"
the predator,"action,adventure,sci-fi",57.98,51024708.0,88000000.0,24632284.0,5.300000000000001,48453.0,Shane Black,"writer,actor,director",2018-09-14 00:00:00,2018,107.0,20th Cent…,"4,070"
a simple favor,"comedy,crime,drama",267.74,53548586.0,20000000.0,16011689.0,6.75,42547.0,Jessica Sharzer,"producer,writer,editor",2018-09-14 00:00:00,2018,117.0,Lionsgate,"3,102"
white boy rick,"crime,drama",80.02,24004833.0,30000000.0,8860431.0,6.35,8266.0,Andy Weiss,"writer,producer,actor",2018-09-14 00:00:00,2018,111.0,Sony Pict…,"2,504"
the house with a clock in its walls,"comedy,fantasy,horror",171.37,68549695.0,40000000.0,26608020.0,6.1,16964.0,John Bellairs,writer,2018-09-21 00:00:00,2018,105.0,Universal,"3,592"
smallfoot,"adventure,animation,comedy",104.05,83240103.0,80000000.0,23045635.0,6.65,11947.0,Glenn Ficarra,"producer,writer,director",2018-09-28 00:00:00,2018,96.0,Warner Bros.,"4,131"
hell fest,horror,201.95,11107431.0,5500000.0,5130963.0,5.5,4467.0,Stephen Susco,"writer,producer,director",2018-09-28 00:00:00,2018,89.0,CBS Films,"2,297"
a star is born,"drama,music,romance",598.02,215288866.0,36000000.0,42908051.0,7.65,127460.0,Bradley Cooper,"actor,producer,soundtrack",2018-10-05 00:00:00,2018,136.0,Warner Bros.,"3,904"
bad times at the el royale,"crime,drama,mystery",55.75,17839115.0,32000000.0,7132647.0,6.949999999999999,43841.0,Drew Goddard,"producer,writer,miscellaneous",2018-10-12 00:00:00,2018,141.0,20th Cent…,"2,808"
first man,"biography,drama,history",74.89,44936545.0,60000000.0,16006065.0,7.25,61156.0,Josh Singer,"producer,writer,miscellaneous",2018-10-12 00:00:00,2018,141.0,Universal,"3,640"
goosebumps 2: haunted halloween,"adventure,comedy,family",133.42,46697321.0,35000000.0,15802225.0,5.6,5943.0,Darren Lemke,"writer,producer,director",2018-10-12 00:00:00,2018,90.0,Sony Pict…,"3,723"
halloween,"horror,thriller",1593.42,159342015.0,10000000.0,76221545.0,6.5,45207.0,John Carpenter,"soundtrack,writer,music_department",2018-10-19 00:00:00,2018,106.0,Universal,"3,990"
the hate u give,"crime,drama",129.22,29719483.0,23000000.0,512035.0,7.75,9109.0,Audrey Wells,"writer,director,producer",2018-10-19 00:00:00,2018,133.0,20th Cent…,"2,375"
can you ever forgive me?,"biography,comedy,crime",88.04,8803865.0,10000000.0,161510.0,7.050000000000001,14961.0,Nicole Holofcener,"director,writer,actress",2018-10-19 00:00:00,2018,106.0,Fox Searc…,555
suspiria,"fantasy,horror,mystery",12.42,2483472.0,20000000.0,184037.0,6.9,19056.0,Dario Argento,"writer,director,producer",2018-10-26 00:00:00,2018,152.0,Amazon St…,309
london fields,"crime,mystery,thriller",3.16,252676.0,8000000.0,168575.0,4.8,1465.0,Martin Amis,"writer,actor",2018-10-26 00:00:00,2018,118.0,GVN Relea…,613
indivisible,"drama,war",130.05,3511417.0,2700000.0,1503101.0,5.5,412.0,Cheryl McKay,"writer,producer,director",2018-10-26 00:00:00,2018,119.0,Pure Flix…,830
bohemian rhapsody,"biography,drama,music",393.28,216303339.0,55000000.0,51061119.0,8.05,176547.0,Anthony McCarten,"writer,producer,director",2018-11-02 00:00:00,2018,134.0,20th Cent…,"4,000"
the nutcracker and the four realms,"adventure,family,fantasy",41.28,54858851.0,132900000.0,20352491.0,5.75,9821.0,E.T.A. Hoffmann,"writer,soundtrack,miscellaneous",2018-11-02 00:00:00,2018,99.0,Walt Disney,"3,766"
fantastic beasts: the crimes of grindelwald,"adventure,family,fantasy",79.78,159555901.0,200000000.0,62163104.0,6.75,84010.0,J.K. Rowling,"writer,producer,soundtrack",2018-11-16 00:00:00,2018,134.0,Warner Bros.,"4,163"
green book,"biography,comedy,drama",369.91,85080171.0,23000000.0,320429.0,8.3,104235.0,Brian Hayes Currie,"actor,writer,producer",2018-11-16 00:00:00,2018,130.0,Universal,"2,648"
instant family,"comedy,drama",140.34,67363237.0,48000000.0,14504315.0,7.5,23755.0,Sean Anders,"writer,director,producer",2018-11-16 00:00:00,2018,118.0,Paramount…,"3,426"
widows,"crime,drama,thriller",106.01,42402632.0,40000000.0,12361307.0,6.75,31278.0,Lynda La Plante,"writer,actress,producer",2018-11-16 00:00:00,2018,129.0,20th Cent…,"2,803"
ralph breaks the internet,"adventure,animation,comedy",114.91,201091711.0,175000000.0,56237634.0,7.15,44160.0,John C. Reilly,"actor,writer,producer",2018-11-21 00:00:00,2018,112.0,Walt Disney,"4,017"
creed ii,"drama,sport",231.43,115715889.0,50000000.0,35574710.0,6.95,37369.0,Sylvester Stallone,"actor,writer,producer",2018-11-21 00:00:00,2018,130.0,MGM,"3,752"
